mDPSO,J48,SMO,RBF
0.5197792022792023,0.5003076923076923,0.4811680911680913,0.4640769230769231
0.5095498575498576,0.48792307692307696,0.477925925925926,0.45300284900284904
0.5154900284900286,0.4833561253561253,0.4753903133903134,0.474997150997151
0.5176709401709403,0.4862364672364673,0.4845498575498575,0.4495954415954416
0.5094131054131055,0.4796296296296296,0.47890028490028486,0.45367806267806265
0.5173219373219373,0.45533333333333337,0.47508262108262106,0.4736780626780626
0.5160598290598291,0.5203247863247863,0.48246153846153844,0.4658005698005699
0.5171353276353277,0.49916524216524216,0.4846752136752137,0.4634074074074073
0.5076296296296295,0.4864188034188034,0.4887777777777778,0.4698233618233618
0.5192051282051281,0.49042735042735036,0.47824216524216523,0.4816923076923077
0.5108347578347578,0.4961054131054132,0.4923703703703703,0.49096296296296293
0.5148917378917379,0.503920227920228,0.4885384615384615,0.48515384615384616
0.5207165242165243,0.5224900284900283,0.48204843304843303,0.5042421652421651
0.5170997150997151,0.5243561253561253,0.4789800569800571,0.4477606837606838
0.5151965811965811,0.48404558404558407,0.4837065527065527,0.4797720797720797
0.5154672364672365,0.48448433048433054,0.4807578347578348,0.4425982905982905
0.5244529914529914,0.4755099715099715,0.49079772079772077,0.4615242165242165
0.5148717948717949,0.4411025641025641,0.48327065527065527,0.45167806267806265
0.515977207977208,0.5007948717948718,0.4886467236467237,0.46008262108262105
0.511054131054131,0.4618518518518518,0.4789857549857549,0.4652535612535612
0.5222407407407407,0.47155270655270654,0.47375498575498576,0.4705242165242166
0.5134031339031339,0.4754729344729345,0.4798603988603989,0.4721965811965812
0.5197977207977208,0.44217094017094016,0.48723931623931627,0.48292307692307695
0.5121638176638177,0.4634017094017094,0.48627920227920224,0.46433618233618235
0.5192264957264957,0.502045584045584,0.4794472934472934,0.44205982905982905
0.5216096866096867,0.48614814814814816,0.48247863247863243,0.4644273504273503
0.5165584045584045,0.5008062678062678,0.48688034188034185,0.4555783475783476
0.5177051282051282,0.5138148148148147,0.4939059829059829,0.4259259259259259
0.5221068376068376,0.49581196581196585,0.4932165242165242,0.4632962962962964
0.5121809116809116,0.4693817663817663,0.4817094017094018,0.4635783475783476
0.5024943019943019,0.521051282051282,0.4846039886039886,0.45308831908831915
0.5093105413105412,0.4786182336182335,0.48390883190883194,0.4336866096866096
0.5098390313390313,0.4806780626780626,0.47907692307692307,0.4647977207977207
0.5207863247863247,0.46852136752136764,0.4752820512820512,0.4634843304843305
0.5274601139601139,0.461065527065527,0.48534472934472933,0.446034188034188
0.5219658119658119,0.4890769230769231,0.4657037037037036,0.477940170940171
0.5097606837606837,0.4812763532763532,0.48588603988603996,0.45769800569800567
0.5197022792022792,0.48903133903133905,0.48850427350427356,0.46729344729344735
0.5164615384615385,0.4623019943019943,0.47620512820512817,0.46878632478632476
0.5162592592592592,0.5224216524216524,0.47985754985754986,0.4499316239316239
0.5254501424501423,0.4862934472934472,0.4937948717948718,0.44488603988603986
0.5179301994301995,0.47500854700854694,0.47697720797720794,0.44778632478632474
0.5122564102564102,0.4928518518518518,0.4789686609686609,0.4817207977207977
0.5223418803418803,0.5137293447293448,0.48939886039886044,0.4222507122507122
0.5129658119658119,0.4695470085470085,0.4861737891737891,0.46958404558404554
0.5211923076923077,0.515082621082621,0.4828119658119657,0.4738404558404559
0.5178062678062678,0.4936381766381766,0.4801595441595442,0.4523646723646723
0.5195028490028488,0.48976068376068377,0.4714216524216524,0.460042735042735
0.5046908831908832,0.48446723646723644,0.479014245014245,0.4443561253561253
0.5046709401709402,0.48811396011396,0.48409971509971494,0.44514245014245013
