mDPSO,J48,SMO,RBF
0.8588095238095239,0.8946825396825397,0.8773809523809524,0.9231746031746033
0.846031746031746,0.9174603174603175,0.8774603174603174,0.9146031746031748
0.8803174603174603,0.9173015873015874,0.8859523809523809,0.9316666666666669
0.8505158730158731,0.8832539682539682,0.8805555555555555,0.9088095238095238
0.8645634920634921,0.8944444444444445,0.8744444444444444,0.920079365079365
0.8419047619047618,0.9002380952380952,0.8831746031746033,0.9288095238095238
0.8548809523809524,0.9146825396825398,0.8834126984126984,0.8973015873015873
0.8350396825396826,0.888968253968254,0.8777777777777777,0.928968253968254
0.8688492063492064,0.8915873015873016,0.8917460317460317,0.8973015873015873
0.8647619047619047,0.8831746031746033,0.8773015873015872,0.928809523809524
0.8517857142857143,0.8887301587301586,0.8803174603174604,0.9173015873015874
0.8590873015873015,0.8975396825396826,0.8860317460317463,0.920079365079365
0.8801984126984127,0.8829365079365079,0.8888095238095237,0.920079365079365
0.870436507936508,0.9002380952380953,0.8773809523809526,0.9231746031746033
0.868968253968254,0.8947619047619048,0.8831746031746031,0.9175396825396825
0.8675793650793651,0.9061904761904763,0.8831746031746034,0.9145238095238095
0.8488492063492064,0.9173015873015874,0.8803968253968254,0.9230952380952381
0.8605555555555555,0.8976984126984128,0.8750793650793651,0.9203174603174604
0.849047619047619,0.8974603174603175,0.8776190476190475,0.9146031746031748
0.8518253968253969,0.9115873015873017,0.8860317460317461,0.9202380952380953
0.8547619047619048,0.9202380952380953,0.8834126984126984,0.9203174603174602
0.8574603174603175,0.888888888888889,0.8888095238095239,0.9257936507936508
0.8504365079365079,0.8944444444444445,0.8746825396825397,0.923015873015873
0.8477777777777777,0.9259523809523811,0.8775396825396824,0.9230952380952383
0.8388492063492063,0.903095238095238,0.8773809523809524,0.9088888888888891
0.8702777777777779,0.8945238095238095,0.8858730158730157,0.9173809523809524
0.8304761904761905,0.8973015873015875,0.8776984126984126,0.9232539682539682
0.8490079365079366,0.9116666666666667,0.8858730158730159,0.9115873015873017
0.8232142857142857,0.8831746031746033,0.8773015873015872,0.9145238095238095
0.8631746031746033,0.9032539682539682,0.8804761904761904,0.9230952380952381
0.8373809523809524,0.8973015873015875,0.880238095238095,0.9288095238095238
0.8488888888888889,0.9087301587301587,0.8746825396825397,0.9144444444444446
0.8561507936507937,0.9115873015873015,0.8689682539682538,0.9230952380952381
0.8490079365079365,0.8890476190476191,0.8803174603174604,0.9115079365079367
0.8520634920634921,0.9005555555555557,0.8719047619047618,0.9230952380952383
0.8705158730158731,0.908968253968254,0.8721428571428571,0.9003174603174603
0.8574603174603175,0.906031746031746,0.8775396825396827,0.9145238095238095
0.8433730158730159,0.8804761904761904,0.8832539682539684,0.9231746031746033
0.8575396825396826,0.8973809523809525,0.8746825396825397,0.9172222222222223
0.8533333333333333,0.9120634920634922,0.8803174603174602,0.9088095238095238
0.8605158730158731,0.906031746031746,0.8890476190476191,0.9175396825396825
0.8417460317460318,0.9059523809523811,0.883095238095238,0.9172222222222223
0.847579365079365,0.8918253968253966,0.8889682539682541,0.9088888888888891
0.8618650793650793,0.8773015873015874,0.8859523809523809,0.9230952380952383
0.861904761904762,0.8918253968253967,0.8802380952380954,0.9260317460317461
0.8559920634920635,0.8972222222222221,0.8914285714285715,0.9201587301587303
0.8703174603174604,0.9003968253968255,0.8803174603174604,0.9173809523809524
0.8646031746031746,0.9002380952380953,0.8773015873015874,0.9260317460317461
0.8432936507936508,0.9031746031746033,0.8946031746031748,0.9145238095238095
0.8403174603174604,0.8830952380952383,0.8776190476190475,0.903015873015873
