mDPSO,J48,SMO,RBF
0.5366656491656492,0.24675925925925926,0.0,0.19205840455840453
0.4925111925111925,0.2548789173789174,0.0,0.24871794871794872
0.5112535612535613,0.26495726495726496,0.0,0.24935897435897436
0.511543549043549,0.25623219373219375,0.0,0.31891025641025644
0.48206145706145714,0.2129985754985755,0.0,0.24943019943019942
0.45472120472120475,0.24323361823361825,0.0,0.1803062678062678
0.4868030118030118,0.13977920227920226,0.0,0.23201566951566951
0.5242368742368743,0.22955840455840457,0.0,0.24074074074074078
0.4722578347578347,0.25594729344729344,0.0,0.1886039886039886
0.4940323565323565,0.21741452991452992,0.0,0.202457264957265
0.4442104192104192,0.22524928774928776,0.0,0.14558404558404558
0.4987382987382987,0.12033475783475783,0.0,0.13190883190883193
0.4832519332519332,0.2512108262108262,0.0,0.3003612128612128
0.5147995522995523,0.16403133903133904,0.0,0.16848290598290597
0.5352055352055353,0.17727920227920232,0.0,0.24529914529914532
0.4761090761090762,0.1908119658119658,0.0,0.18133903133903137
0.5137464387464387,0.27012108262108264,0.0,0.18411680911680914
0.4603988603988604,0.2531695156695157,0.0,0.210505698005698
0.4708129833129833,0.24113247863247864,0.0,0.19533475783475784
0.48259564509564506,0.21673789173789174,0.0,0.35213675213675216
0.5273453398453398,0.22891737891737893,0.0,0.2372150997150997
0.5309879934879934,0.1915242165242165,0.0,0.2539173789173789
0.43966727716727716,0.2517806267806268,0.0,0.1998982498982499
0.5196937321937322,0.2597222222222222,0.0,0.20491452991452994
0.47475071225071225,0.22250712250712248,0.0,0.20562678062678064
0.45456349206349206,0.23603988603988602,0.0,0.24712047212047214
0.4981481481481482,0.19622507122507127,0.0,0.15911680911680912
0.5392806267806267,0.20897435897435898,0.0,0.21991758241758244
0.4865486365486365,0.20727004477004476,0.0,0.1467948717948718
0.5076312576312576,0.1879985754985755,0.0,0.2091168091168091
0.5394078144078144,0.18012820512820515,0.0,0.2223646723646724
0.4583943833943834,0.19569088319088315,0.0,0.26659544159544163
0.4871998371998372,0.17147435897435895,0.0,0.16801994301994302
0.49228225478225474,0.16339031339031337,0.0,0.19266381766381765
0.5009920634920634,0.29273504273504275,0.0,0.22774216524216526
0.501551689051689,0.21766381766381768,0.0,0.2837606837606838
0.45893365893365895,0.29814814814814816,0.0,0.24113247863247864
0.5750152625152625,0.2581552706552706,0.0,0.27977207977207974
0.4799603174603175,0.20121082621082623,0.0,0.2091880341880342
0.5147028897028897,0.259508547008547,0.0,0.22656695156695153
0.46950549450549445,0.2695868945868946,0.0,0.2856532356532357
0.5407916157916158,0.2731125356125356,0.0,0.17984330484330488
0.45363247863247863,0.25908119658119655,0.0,0.2526098901098901
0.4605820105820106,0.17898860398860403,0.0,0.11178774928774927
0.515984940984941,0.29747150997150995,0.0,0.2881054131054131
0.43868030118030116,0.228988603988604,0.0,0.24355413105413104
0.49550773300773293,0.17692307692307693,0.0,0.1841880341880342
0.4739112739112739,0.2200854700854701,0.0,0.21349715099715097
0.4766483516483517,0.2407763532763533,0.0,0.1899928774928775
0.5178317053317053,0.19472934472934475,0.0,0.146011396011396
