mDPSO,J48,SMO,RBF
0.9532679738562092,0.9666666666666667,0.9888888888888889,0.9925925925925926
0.9422657952069717,0.9481481481481483,0.9851851851851853,0.9701525054466232
0.9589324618736382,0.9477124183006534,0.9925925925925926,0.9847494553376906
0.9589324618736382,0.9516339869281044,0.9925925925925926,0.9923747276688454
0.9549019607843139,0.9666666666666668,0.9888888888888889,0.9888888888888889
0.943681917211329,0.9477124183006534,0.9925925925925926,0.9962962962962963
0.9498910675381262,0.9474945533769064,0.984967320261438,0.9923747276688454
0.9531590413943357,0.9549019607843138,0.9851851851851853,0.9886710239651416
0.9607843137254902,0.9407407407407407,0.9925925925925926,0.9851851851851853
0.949455337690632,0.9518518518518517,0.9923747276688454,0.9886710239651416
0.949346405228758,0.9553376906318083,0.984967320261438,0.9923747276688454
0.9493464052287582,0.9623093681917213,0.9925925925925926,0.9962962962962963
0.9533769063180828,0.95119825708061,0.9962962962962963,0.9884531590413944
0.965686274509804,0.9477124183006537,0.9925925925925926,0.9925925925925926
0.9568627450980394,0.9433551198257081,0.9851851851851853,0.9888888888888889
0.958714596949891,0.9440087145969498,0.9923747276688454,0.9888888888888889
0.9645969498910675,0.9514161220043573,0.984967320261438,0.996078431372549
0.9567538126361658,0.9479302832244009,0.9925925925925926,0.9886710239651416
0.9396514161220044,0.9359477124183005,0.9814814814814815,0.9925925925925926
0.9453159041394334,0.9477124183006537,0.9923747276688454,0.9923747276688454
0.9606753812636167,0.9363834422657952,0.9888888888888889,0.9886710239651416
0.9642701525054468,0.9511982570806099,0.9777777777777779,0.9962962962962963
0.95119825708061,0.9625272331154684,0.9888888888888889,0.984967320261438
0.9530501089324618,0.9435729847494553,0.9923747276688454,0.9962962962962963
0.9566448801742921,0.9511982570806099,0.984967320261438,0.9847494553376906
0.9663398692810459,0.9394335511982571,0.9847494553376906,0.984967320261438
0.9496732026143792,0.9516339869281046,0.9847494553376906,0.9814814814814814
0.94760348583878,0.955119825708061,0.9847494553376906,0.984967320261438
0.9492374727668845,0.9429193899782137,0.984967320261438,0.984967320261438
0.9584967320261438,0.9588235294117647,0.9884531590413944,0.9923747276688454
0.9531590413943355,0.9627450980392158,0.9888888888888888,0.9962962962962963
0.9478213507625273,0.9514161220043573,0.984967320261438,0.977124183006536
0.9537037037037038,0.9479302832244008,0.9849673202614379,0.9736383442265796
0.9589324618736383,0.9549019607843139,0.9925925925925926,0.9888888888888889
0.9533769063180828,0.9627450980392157,0.9925925925925926,0.9814814814814815
0.9357298474945533,0.9398692810457517,0.9814814814814815,0.9888888888888889
0.9514161220043572,0.9549019607843136,0.9886710239651416,0.984967320261438
0.94760348583878,0.9400871459694988,0.9888888888888889,0.984967320261438
0.9456427015250545,0.9553376906318082,0.9888888888888888,0.9888888888888889
0.9547930283224403,0.9437908496732027,0.9925925925925926,0.9925925925925926
0.9625272331154684,0.9403050108932461,0.9962962962962963,0.9849673202614379
0.9606753812636165,0.9514161220043573,0.9925925925925926,0.9925925925925926
0.9590413943355119,0.966013071895425,0.9923747276688454,0.9888888888888889
0.9458605664488018,0.95119825708061,0.9888888888888888,0.9888888888888889
0.9569716775599129,0.9662309368191723,0.9888888888888889,0.9847494553376906
0.9477124183006534,0.9588235294117647,0.984967320261438,0.9888888888888889
0.9473856209150325,0.9588235294117647,0.9923747276688454,0.9923747276688454
0.9568627450980393,0.9555555555555556,0.9812636165577343,0.9851851851851853
0.9570806100217867,0.9477124183006534,0.9925925925925926,0.984967320261438
0.9456427015250545,0.9590413943355119,0.9775599128540305,0.9812636165577343
