mDPSO,J48,SMO,RBF
0.7618131868131868,0.7467032967032966,0.862087912087912,0.8324175824175823
0.7571428571428572,0.7615384615384615,0.8478021978021978,0.8703296703296702
0.7648351648351648,0.7604395604395604,0.804945054945055,0.8472527472527472
0.7414835164835165,0.7527472527472526,0.834065934065934,0.8478021978021978
0.7543956043956044,0.7747252747252747,0.8472527472527472,0.8038461538461539
0.7497252747252747,0.7972527472527471,0.8406593406593407,0.7972527472527473
0.7321428571428572,0.7686813186813186,0.84010989010989,0.8181318681318682
0.7541208791208791,0.8038461538461539,0.8467032967032966,0.7945054945054946
0.7640109890109891,0.7538461538461538,0.8131868131868132,0.8043956043956044
0.7299450549450548,0.7395604395604396,0.8549450549450551,0.8258241758241758
0.7208791208791208,0.7686813186813186,0.8543956043956044,0.8615384615384615
0.7607142857142857,0.760989010989011,0.8697802197802197,0.862087912087912
0.6975274725274725,0.7686813186813186,0.8472527472527471,0.8263736263736263
0.7502747252747253,0.8197802197802198,0.862087912087912,0.8406593406593407
0.7189560439560441,0.7983516483516484,0.8417582417582418,0.8412087912087912
0.7420329670329671,0.7967032967032966,0.8478021978021977,0.8483516483516483
0.7651098901098902,0.8054945054945056,0.8412087912087912,0.8478021978021978
0.7686813186813186,0.7835164835164835,0.8340659340659341,0.8192307692307693
0.6953296703296703,0.7967032967032966,0.8401098901098901,0.8406593406593407
0.75,0.7895604395604395,0.8406593406593407,0.8692307692307691
0.7137362637362638,0.7681318681318682,0.8412087912087912,0.8483516483516483
0.7587912087912088,0.7769230769230768,0.8346153846153846,0.8417582417582417
0.723076923076923,0.798901098901099,0.8423076923076923,0.8203296703296704
0.7868131868131868,0.8043956043956044,0.8708791208791208,0.8346153846153846
0.7497252747252747,0.7895604395604395,0.8401098901098901,0.8467032967032967
0.7681318681318682,0.7840659340659342,0.8406593406593407,0.8269230769230769
0.7461538461538462,0.8043956043956044,0.8417582417582418,0.8406593406593407
0.7431318681318682,0.7747252747252746,0.8543956043956044,0.8247252747252748
0.7420329670329671,0.7835164835164835,0.8483516483516483,0.8335164835164836
0.7175824175824175,0.7763736263736265,0.826923076923077,0.8554945054945055
0.7549450549450549,0.8126373626373626,0.8483516483516482,0.8412087912087911
0.7467032967032967,0.8115384615384615,0.862087912087912,0.8478021978021977
0.7313186813186812,0.7846153846153847,0.8417582417582417,0.8269230769230769
0.7387362637362638,0.7972527472527473,0.8626373626373628,0.8329670329670329
0.7076923076923076,0.782967032967033,0.8423076923076922,0.8197802197802198
0.7678571428571428,0.7324175824175824,0.8406593406593407,0.8417582417582418
0.7252747252747253,0.8054945054945055,0.8417582417582418,0.8197802197802198
0.7612637362637362,0.7824175824175824,0.8329670329670329,0.8335164835164836
0.7348901098901099,0.804945054945055,0.8631868131868131,0.834065934065934
0.7722527472527474,0.7395604395604396,0.8406593406593407,0.8263736263736263
0.7686813186813187,0.7538461538461539,0.8258241758241759,0.8467032967032967
0.7282967032967034,0.7763736263736265,0.8703296703296705,0.8126373626373626
0.7354395604395605,0.769230769230769,0.8626373626373626,0.8274725274725274
0.7291208791208792,0.7478021978021979,0.8478021978021978,0.832967032967033
0.7425824175824175,0.7681318681318681,0.8406593406593407,0.8263736263736264
0.7403846153846154,0.8060439560439561,0.8494505494505494,0.8357142857142857
0.740934065934066,0.762087912087912,0.8565934065934065,0.8126373626373626
0.7645604395604395,0.7532967032967033,0.8412087912087911,0.8324175824175823
0.7326923076923078,0.782967032967033,0.8324175824175825,0.8478021978021978
0.7571428571428571,0.7901098901098901,0.8620879120879119,0.8318681318681318
