mDPSO,J48,SMO,RBF
0.6055905695611578,0.609856053532524,0.5945024120759416,0.5513672969187674
0.6186930049797698,0.5437984360410831,0.6109868113912231,0.5468464052287582
0.6127073607220667,0.5359502412075942,0.6050282057267352,0.5338019374416433
0.6095442343604108,0.5568150871459694,0.5965221366324308,0.55098895113601
0.6008033769063181,0.5244395813881108,0.5879260037348272,0.5395199190787426
0.6164682539682539,0.5642261904761905,0.6064653361344537,0.5700433784624961
0.6130394102085279,0.5323685029567382,0.6101791549953315,0.5333570650482415
0.6142598428260193,0.5396920712729537,0.6096199035169624,0.5310399159663866
0.6370037737317148,0.5429929193899782,0.5965431450357921,0.5382638888888889
0.6106860799875506,0.576935690943044,0.6109714441332089,0.5538620448179271
0.5916024743230626,0.561098661686897,0.5896800108932462,0.547619825708061
0.5976052365390601,0.5470716619981326,0.6035504201680674,0.4921951836290071
0.6199005991285403,0.5417156862745097,0.6032222611266729,0.5300175070028011
0.5955368814192343,0.5752180594460006,0.5969380252100841,0.5411064425770308
0.5982959850606909,0.5463776065981948,0.6129028555866791,0.5367934951758481
0.6167059601618425,0.5269236305633365,0.5959815592903829,0.538599245253657
0.6037227668845316,0.5714046451914099,0.6181831621537505,0.5419454170557111
0.6223358232181763,0.5723745331465919,0.618741635543106,0.535881574852163
0.616812558356676,0.5788227513227514,0.5839694211017741,0.5178201836290072
0.6163958916900093,0.5484827264239028,0.6146566682228447,0.5276149626517274
0.6074305555555556,0.5405715063803299,0.5888280034235917,0.5472613211951448
0.6225488250855898,0.5641149237472768,0.5969714830376596,0.5609492685963273
0.6071041472144413,0.5527450980392157,0.6114314892623716,0.5547132741985683
0.6091569405539994,0.5083800186741363,0.6162107065048241,0.5023712262682851
0.6075746965452847,0.5199356131341425,0.6001744864612512,0.5379435107376284
0.6088038826641768,0.5483833255524432,0.6045109710550888,0.5122089947089947
0.6017715141612201,0.5168676081543729,0.612896047307812,0.5541863134142545
0.601063258636788,0.5209514083411143,0.590161453470277,0.5352902272019918
0.6136455415499533,0.5305495253657019,0.5976229380641145,0.5618502956738252
0.6248813414254591,0.5552583255524431,0.6084554933084344,0.511359710550887
0.6038879162776222,0.5739976268285093,0.6038525132275132,0.5877943121693122
0.6034214519140989,0.5349402816682228,0.6001493930905696,0.5067680127606599
0.619301276065982,0.5249850217864923,0.5776783769063181,0.5551229380641146
0.606583605664488,0.5284451836290072,0.6038587379396203,0.5130220977279801
0.612677209772798,0.5443240351696234,0.6054339791472144,0.5581535947712418
0.5863472611266729,0.5417800731403672,0.5968294817927171,0.5229322284469343
0.6392627606598195,0.5496490818549642,0.5977287581699346,0.5382014472455648
0.6120590180516651,0.541571739807034,0.6049749066293184,0.540896747587924
0.5988486227824463,0.5859360410830999,0.5820975334578277,0.5261056644880174
0.6066125894802366,0.5905711173358231,0.5773338779956427,0.5765830220977279
0.5669035947712419,0.5404689931528167,0.5986809446000622,0.5236825007780891
0.5968308434484905,0.5272661842514784,0.5839381030189853,0.5122023809523809
0.6133290538437597,0.523031629318394,0.6094409430438842,0.5147014083411142
0.6269284936196701,0.5294024276377217,0.5976550342359165,0.5343222844693433
0.6085642312480548,0.5343781123560535,0.6120395658263306,0.5483327497665733
0.612687324929972,0.5338192499221911,0.5962861811391224,0.5481427015250545
0.6193991207594148,0.562420634920635,0.5893059446000622,0.558275754746343
0.6020808045440399,0.6006689620292561,0.6006024354186118,0.5333617335823218
0.6024696545284781,0.544972961406785,0.6073011982570806,0.5499813258636789
0.6194539760348584,0.4891499377528788,0.6133391690009337,0.5665906084656084
