mDPSO,J48,SMO,RBF
0.7278280929596719,0.7447710184552291,0.7682330827067669,0.739524948735475
0.7258885850991115,0.7421223513328777,0.7681476418318524,0.7395591250854409
0.7238550922761449,0.7434552289815447,0.7655673274094327,0.7408065618591935
0.7233937115516064,0.747488038277512,0.7657211209842789,0.7342959671907041
0.7181818181818183,0.7436090225563909,0.7670369104579631,0.7370984278879015
0.7232484620642516,0.7199931647300069,0.7629015721120984,0.7343984962406014
0.7227614490772386,0.7655844155844156,0.764336978810663,0.7435064935064934
0.7226161995898839,0.7525461380724539,0.7694463431305536,0.7395762132604238
0.7213004101161995,0.7473513328776487,0.772112098427888,0.7395591250854409
0.7253246753246754,0.7486842105263157,0.7681989063568011,0.7551777170198222
0.7164046479835953,0.7541011619958988,0.774829118250171,0.7539986329460013
0.7227785372522215,0.7449419002050581,0.7721975393028024,0.7397983595352017
0.7259654818865346,0.7604237867395762,0.769565960355434,0.7617908407382092
0.7225478468899522,0.7683014354066986,0.7669343814080658,0.7371326042378673
0.7227358168147642,0.7290328092959671,0.7708646616541353,0.748632946001367
0.7238380041011621,0.7434039644565962,0.7669856459330144,0.733151059466849
0.7259313055365686,0.7317840054682161,0.7747778537252221,0.7278708133971292
0.7215225563909775,0.7149863294600137,0.7683868762816132,0.747488038277512
0.7232911825017088,0.7511961722488038,0.7706937799043062,0.7473342447026656
0.7206852358168148,0.7368591934381408,0.7707792207792208,0.7408578263841422
0.7253503075871496,0.7409603554340396,0.7656869446343131,0.7434894053315106
0.7206766917293234,0.7460526315789473,0.7669514695830484,0.7421907040328094
0.725956937799043,0.7239917976760083,0.7695317840054683,0.75
0.7220608339029393,0.7357313738892687,0.7734449760765549,0.7473684210526317
0.7265550239234451,0.7603212576896786,0.7681647300068353,0.7383287764866713
0.7291438824333563,0.7512987012987012,0.7708988380041011,0.735697197539303
0.7258885850991115,0.7526486671223513,0.7720608339029391,0.7252904989747095
0.7239234449760765,0.7628673957621326,0.7733595352016406,0.7225905673274096
0.7232826384142174,0.7433697881066301,0.7721633629528367,0.7369275461380724
0.7208732057416267,0.7408749145591251,0.7683014354066986,0.7305194805194806
0.714917976760082,0.7657382091592618,0.7695830485304168,0.7396787423103212
0.7251708817498292,0.7368933697881067,0.7707792207792208,0.7252734107997265
0.7206596035543403,0.7356459330143542,0.7694634313055365,0.7369104579630897
0.7232228298017771,0.739559125085441,0.762987012987013,0.7342788790157211
0.7279477101845523,0.7396616541353382,0.7722488038277513,0.7344155844155844
0.727042036910458,0.7446001367053998,0.7589371155160629,0.7525119617224881
0.7186602870813397,0.7369446343130555,0.7695317840054684,0.7329460013670541
0.7233937115516064,0.7565105946684894,0.7682843472317156,0.742276144907724
0.7265635680109365,0.7396445659603554,0.762987012987013,0.7448393711551605
0.723949077238551,0.7512645249487355,0.7681647300068353,0.7291353383458647
0.7299384825700617,0.7476076555023924,0.7735133287764866,0.7266404647983596
0.7266148325358852,0.7382775119617224,0.7656698564593303,0.7343643198906357
0.7212747778537252,0.7460697197539303,0.7695659603554341,0.7512987012987014
0.7278537252221463,0.7433697881066303,0.772095010252905,0.7200444292549555
0.7253503075871497,0.7358680792891319,0.773462064251538,0.7422077922077922
0.7284432672590568,0.753896103896104,0.7721975393028024,0.7409603554340397
0.7201298701298701,0.7409774436090226,0.7669856459330143,0.7344155844155844
0.7252563226247437,0.7421907040328094,0.7617737525632262,0.7357997265892002
0.7148752563226248,0.740874914559125,0.7656356801093642,0.727904989747095
0.7128417634996582,0.7576896787423104,0.7682159945317839,0.7278708133971292
