mDPSO,J48,SMO,RBF
0.7938095238095237,0.8466666666666667,0.8780952380952382,0.8647619047619047
0.7888888888888888,0.8555555555555555,0.8780952380952382,0.8819047619047619
0.7777777777777778,0.8692063492063492,0.8780952380952382,0.8558730158730158
0.8109523809523811,0.8730158730158731,0.8780952380952382,0.8777777777777778
0.783015873015873,0.8514285714285715,0.8780952380952382,0.8596825396825398
0.7452380952380953,0.8726984126984126,0.8780952380952382,0.8590476190476192
0.7688888888888888,0.8558730158730158,0.8780952380952382,0.8463492063492063
0.7966666666666667,0.8650793650793651,0.8780952380952382,0.8695238095238095
0.7647619047619046,0.8688888888888889,0.8780952380952382,0.8593650793650793
0.7642857142857142,0.8511111111111113,0.8780952380952382,0.8603174603174604
0.7549206349206349,0.8638095238095237,0.8780952380952382,0.8542857142857144
0.7652380952380953,0.8558730158730158,0.8780952380952382,0.8371428571428572
0.7963492063492064,0.8542857142857144,0.8780952380952382,0.8774603174603174
0.7807936507936507,0.846031746031746,0.8780952380952382,0.8647619047619047
0.7965079365079365,0.8641269841269841,0.8780952380952382,0.8596825396825397
0.7774603174603175,0.855873015873016,0.8780952380952382,0.8555555555555556
0.7890476190476191,0.8774603174603176,0.8780952380952382,0.8688888888888889
0.7687301587301588,0.8771428571428572,0.8780952380952382,0.8777777777777779
0.7395238095238095,0.8555555555555556,0.8780952380952382,0.8736507936507937
0.7801587301587302,0.8596825396825395,0.8780952380952382,0.9098412698412698
0.7974603174603175,0.8596825396825397,0.8780952380952382,0.8873015873015874
0.7974603174603173,0.8679365079365079,0.8780952380952382,0.8641269841269841
0.7453968253968254,0.859047619047619,0.8780952380952382,0.8549206349206347
0.7985714285714286,0.8511111111111113,0.8780952380952382,0.8596825396825397
0.7653968253968254,0.8647619047619047,0.8780952380952382,0.8596825396825397
0.7638095238095238,0.8542857142857144,0.8780952380952382,0.8638095238095239
0.7861904761904762,0.8501587301587302,0.8780952380952382,0.8638095238095239
0.8033333333333333,0.8596825396825397,0.8780952380952382,0.8457142857142858
0.784126984126984,0.8596825396825397,0.8780952380952382,0.8463492063492063
0.7793650793650794,0.8546031746031746,0.8780952380952382,0.8688888888888888
0.8153968253968253,0.8368253968253968,0.8780952380952382,0.8450793650793651
0.7947619047619048,0.8682539682539683,0.8780952380952382,0.8739682539682541
0.7842857142857143,0.86,0.8780952380952382,0.8606349206349208
0.7804761904761905,0.8603174603174604,0.8780952380952382,0.873015873015873
0.8050793650793651,0.854920634920635,0.8780952380952382,0.8590476190476192
0.7946031746031746,0.8552380952380952,0.8780952380952382,0.8825396825396825
0.778888888888889,0.8736507936507936,0.8780952380952382,0.8685714285714287
0.800952380952381,0.8603174603174604,0.8780952380952382,0.8634920634920635
0.7673015873015873,0.8736507936507936,0.8780952380952382,0.8552380952380952
0.8004761904761906,0.8558730158730158,0.8780952380952382,0.8504761904761905
0.7598412698412697,0.8726984126984126,0.8780952380952382,0.8739682539682541
0.801904761904762,0.8784126984126984,0.8780952380952382,0.8650793650793651
0.7655555555555557,0.8685714285714287,0.8780952380952382,0.8336507936507939
0.7584126984126985,0.8555555555555556,0.8780952380952382,0.8457142857142856
0.7777777777777778,0.865079365079365,0.8780952380952382,0.8695238095238095
0.7388888888888889,0.8641269841269841,0.8780952380952382,0.8641269841269841
0.7836507936507937,0.8641269841269841,0.8780952380952382,0.8596825396825395
0.7495238095238096,0.8650793650793651,0.8780952380952382,0.86
0.7985714285714286,0.8692063492063493,0.8780952380952382,0.8498412698412698
0.768095238095238,0.8695238095238095,0.8780952380952382,0.846031746031746
